id,state,municipality,cost_category,cost_description,amount,date,department,contract_type
218,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,140868.84,2025-08-16,Prefeitura,contrato direto
219,Mato Grosso,Primavera do Leste,segurança,Gasto com segurança em Primavera do Leste,232802.74,2025-09-14,Polícia Militar,parceria
220,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,34401.12,2025-02-22,Prefeitura,convênio
221,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,201248.74,2025-05-08,UBS Central,contrato direto
222,Mato Grosso,Primavera do Leste,segurança,Gasto com segurança em Primavera do Leste,518195.35,2025-11-09,Guarda Municipal,parceria
223,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,313590.49,2024-12-19,Secretaria de Obras,parceria
224,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,244502.56,2024-09-07,Creche,licitação
225,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1977485.89,2024-01-28,Departamento de Viação,parceria
226,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,32267.58,2024-12-29,Prefeitura,convênio
227,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,36307.84,2025-03-16,UBS Central,parceria
228,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1105489.25,2025-03-16,Secretaria de Obras,parceria
229,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,476669.02,2025-10-06,Guarda Municipal,parceria
230,Mato Grosso,Barra do Garças,saúde,Gasto com saúde em Barra do Garças,663133.03,2025-12-04,UBS Central,licitação
231,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,147583.91,2025-08-26,Secretaria de Educação,contrato direto
232,Mato Grosso,Sinop,infraestrutura,Gasto com infraestrutura em Sinop,1657007.49,2025-04-30,Departamento de Viação,licitação
233,Mato Grosso,Barra do Garças,saúde,Gasto com saúde em Barra do Garças,655947.29,2025-12-28,Hospital Municipal,licitação
234,Mato Grosso,Cáceres,saúde,Gasto com saúde em Cáceres,378998.5,2024-01-10,UBS Central,licitação
235,Mato Grosso,Nova Mutum,infraestrutura,Gasto com infraestrutura em Nova Mutum,785074.45,2024-09-17,Secretaria de Obras,licitação
236,Mato Grosso,Várzea Grande,saúde,Gasto com saúde em Várzea Grande,75619.55,2025-10-15,UBS Central,parceria
237,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,164568.57,2024-06-06,Secretaria de Educação,licitação
238,Mato Grosso,Cuiabá,saúde,Gasto com saúde em Cuiabá,197337.29,2024-12-19,Secretaria de Saúde,licitação
239,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,1833171.76,2024-10-30,Departamento de Viação,convênio
240,Mato Grosso,Várzea Grande,saúde,Gasto com saúde em Várzea Grande,548035.04,2025-09-18,Hospital Municipal,licitação
241,Mato Grosso,Barra do Garças,saúde,Gasto com saúde em Barra do Garças,225657.09,2024-10-24,Secretaria de Saúde,contrato direto
242,Mato Grosso,Tangará da Serra,segurança,Gasto com segurança em Tangará da Serra,66494.24,2024-11-19,Guarda Municipal,licitação
243,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,130304.29,2025-08-21,Secretaria de Administração,contrato direto
244,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,491818.41,2024-06-09,Guarda Municipal,parceria
245,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,420805.32,2025-02-01,UBS Central,convênio
246,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,434753.23,2024-01-17,Polícia Militar,licitação
247,Mato Grosso,Alta Floresta,segurança,Gasto com segurança em Alta Floresta,191014.41,2024-05-30,Polícia Militar,parceria
248,Mato Grosso,Primavera do Leste,administração,Gasto com administração em Primavera do Leste,7497.43,2025-11-18,Prefeitura,contrato direto
249,Mato Grosso,Campo Verde,educação,Gasto com educação em Campo Verde,49939.54,2025-10-04,Creche,parceria
250,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,559790.4,2025-06-28,Polícia Militar,contrato direto
251,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,538388.79,2024-11-26,Polícia Militar,parceria
252,Mato Grosso,Primavera do Leste,infraestrutura,Gasto com infraestrutura em Primavera do Leste,1856940.49,2025-09-15,Secretaria de Obras,parceria
253,Mato Grosso,Lucas do Rio Verde,saúde,Gasto com saúde em Lucas do Rio Verde,668218.2,2024-01-14,UBS Central,convênio
254,Mato Grosso,Primavera do Leste,administração,Gasto com administração em Primavera do Leste,13416.77,2024-01-15,Prefeitura,licitação
255,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,62391.49,2025-12-31,Secretaria de Administração,parceria
256,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,237117.69,2024-06-09,Creche,parceria
257,Mato Grosso,Primavera do Leste,infraestrutura,Gasto com infraestrutura em Primavera do Leste,581487.47,2025-04-04,Departamento de Viação,contrato direto
258,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,333122.07,2024-10-08,Guarda Municipal,licitação
259,Mato Grosso,Alta Floresta,segurança,Gasto com segurança em Alta Floresta,298290.02,2025-11-24,Guarda Municipal,licitação
260,Mato Grosso,Sinop,saúde,Gasto com saúde em Sinop,672457.97,2025-10-09,UBS Central,convênio
261,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,110888.98,2024-12-03,Secretaria de Educação,convênio
262,Mato Grosso,Primavera do Leste,segurança,Gasto com segurança em Primavera do Leste,570192.87,2024-06-17,Guarda Municipal,parceria
263,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,58661.21,2026-01-04,Secretaria de Educação,licitação
264,Mato Grosso,Tangará da Serra,educação,Gasto com educação em Tangará da Serra,119434.8,2025-07-06,Escola Municipal,contrato direto
265,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,1986074.52,2024-11-25,Secretaria de Obras,parceria
266,Mato Grosso,Nova Mutum,saúde,Gasto com saúde em Nova Mutum,247184.46,2025-09-11,Hospital Municipal,convênio
267,Mato Grosso,Várzea Grande,segurança,Gasto com segurança em Várzea Grande,536106.28,2025-08-21,Polícia Militar,contrato direto
268,Mato Grosso,Várzea Grande,administração,Gasto com administração em Várzea Grande,80917.56,2025-03-02,Secretaria de Administração,convênio
269,Mato Grosso,Cáceres,segurança,Gasto com segurança em Cáceres,372912.23,2025-01-12,Polícia Militar,convênio
270,Mato Grosso,Alta Floresta,saúde,Gasto com saúde em Alta Floresta,541931.15,2025-07-29,Secretaria de Saúde,convênio
271,Mato Grosso,Diamantino,infraestrutura,Gasto com infraestrutura em Diamantino,1699231.18,2025-01-22,Departamento de Viação,parceria
272,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,596777.54,2025-04-17,Guarda Municipal,convênio
273,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,122837.3,2024-02-16,Creche,parceria
274,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,442571.78,2024-11-23,Secretaria de Educação,parceria
275,Mato Grosso,Sorriso,educação,Gasto com educação em Sorriso,145278.63,2024-07-12,Escola Municipal,convênio
276,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,314285.66,2025-08-23,Secretaria de Educação,contrato direto
277,Mato Grosso,Várzea Grande,infraestrutura,Gasto com infraestrutura em Várzea Grande,274743.81,2025-04-20,Secretaria de Obras,licitação
278,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,413564.52,2025-03-25,Departamento de Viação,parceria
279,Mato Grosso,Lucas do Rio Verde,administração,Gasto com administração em Lucas do Rio Verde,110867.0,2024-10-01,Prefeitura,parceria
280,Mato Grosso,Tangará da Serra,infraestrutura,Gasto com infraestrutura em Tangará da Serra,94816.49,2025-10-07,Departamento de Viação,licitação
281,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,40181.78,2024-11-22,Prefeitura,convênio
282,Mato Grosso,Lucas do Rio Verde,infraestrutura,Gasto com infraestrutura em Lucas do Rio Verde,1784469.87,2024-08-17,Secretaria de Obras,parceria
283,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,405685.3,2024-05-28,Escola Municipal,parceria
284,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,755718.52,2025-06-30,Secretaria de Saúde,licitação
285,Mato Grosso,Campo Verde,saúde,Gasto com saúde em Campo Verde,605106.5,2025-10-07,UBS Central,contrato direto
286,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,1815106.95,2024-10-18,Secretaria de Obras,licitação
287,Mato Grosso,Cuiabá,saúde,Gasto com saúde em Cuiabá,564727.0,2024-12-16,UBS Central,convênio
288,Mato Grosso,Diamantino,educação,Gasto com educação em Diamantino,185796.82,2024-06-06,Secretaria de Educação,licitação
289,Mato Grosso,Pontes e Lacerda,infraestrutura,Gasto com infraestrutura em Pontes e Lacerda,1715253.07,2024-07-24,Secretaria de Obras,parceria
290,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,33807.3,2025-08-20,Prefeitura,licitação
291,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,36541.06,2024-07-28,Prefeitura,convênio
292,Mato Grosso,Primavera do Leste,educação,Gasto com educação em Primavera do Leste,439512.3,2024-02-28,Creche,convênio
293,Mato Grosso,Lucas do Rio Verde,segurança,Gasto com segurança em Lucas do Rio Verde,498211.91,2024-09-12,Polícia Militar,convênio
294,Mato Grosso,Sorriso,infraestrutura,Gasto com infraestrutura em Sorriso,634276.54,2024-08-25,Secretaria de Obras,contrato direto
295,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,43398.45,2025-04-15,Creche,parceria
296,Mato Grosso,Lucas do Rio Verde,educação,Gasto com educação em Lucas do Rio Verde,184609.19,2024-02-14,Escola Municipal,licitação
297,Mato Grosso,Barra do Garças,infraestrutura,Gasto com infraestrutura em Barra do Garças,1141781.99,2025-05-21,Departamento de Viação,licitação
298,Mato Grosso,Cuiabá,segurança,Gasto com segurança em Cuiabá,391892.31,2025-02-08,Guarda Municipal,parceria
299,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,635768.84,2025-04-20,Hospital Municipal,contrato direto
300,Mato Grosso,Rondonópolis,infraestrutura,Gasto com infraestrutura em Rondonópolis,197836.97,2025-07-31,Secretaria de Obras,licitação
301,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,77851.43,2024-11-07,Hospital Municipal,contrato direto
302,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,146061.12,2024-07-05,Polícia Militar,licitação
303,Mato Grosso,Cáceres,administração,Gasto com administração em Cáceres,117508.97,2024-02-03,Secretaria de Administração,contrato direto
304,Mato Grosso,Sorriso,administração,Gasto com administração em Sorriso,174685.59,2025-03-07,Secretaria de Administração,parceria
305,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,1606622.62,2024-05-28,Secretaria de Obras,licitação
306,Mato Grosso,Tangará da Serra,infraestrutura,Gasto com infraestrutura em Tangará da Serra,1613538.65,2024-06-16,Departamento de Viação,contrato direto
307,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,471056.14,2024-02-03,Polícia Militar,contrato direto
308,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,53502.42,2024-06-23,Escola Municipal,licitação
309,Mato Grosso,Várzea Grande,segurança,Gasto com segurança em Várzea Grande,328579.46,2025-02-21,Guarda Municipal,convênio
310,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,84641.46,2024-06-05,Prefeitura,parceria
311,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,159470.63,2024-08-27,Prefeitura,parceria
312,Mato Grosso,Barra do Garças,educação,Gasto com educação em Barra do Garças,229670.9,2025-05-05,Creche,contrato direto
313,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,319747.41,2025-05-12,Polícia Militar,convênio
314,Mato Grosso,Pontes e Lacerda,administração,Gasto com administração em Pontes e Lacerda,188403.12,2026-01-06,Prefeitura,convênio
315,Mato Grosso,Alta Floresta,administração,Gasto com administração em Alta Floresta,184259.39,2024-03-23,Secretaria de Administração,licitação
316,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,52917.06,2025-06-27,Secretaria de Administração,licitação
317,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,111112.88,2025-01-04,Prefeitura,contrato direto
318,Mato Grosso,Diamantino,saúde,Gasto com saúde em Diamantino,14680.03,2024-10-07,Hospital Municipal,convênio
319,Mato Grosso,Alta Floresta,infraestrutura,Gasto com infraestrutura em Alta Floresta,961381.35,2025-09-18,Secretaria de Obras,parceria
320,Mato Grosso,Alta Floresta,educação,Gasto com educação em Alta Floresta,450563.52,2025-10-03,Creche,contrato direto
321,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,189674.0,2024-10-26,Creche,contrato direto
322,Mato Grosso,Sinop,saúde,Gasto com saúde em Sinop,257129.19,2025-10-14,Hospital Municipal,contrato direto
323,Mato Grosso,Várzea Grande,educação,Gasto com educação em Várzea Grande,218342.56,2024-07-02,Creche,contrato direto
324,Mato Grosso,Campo Verde,infraestrutura,Gasto com infraestrutura em Campo Verde,1730009.36,2025-09-27,Departamento de Viação,convênio
325,Mato Grosso,Nova Mutum,segurança,Gasto com segurança em Nova Mutum,101583.36,2025-05-28,Guarda Municipal,convênio
326,Mato Grosso,Várzea Grande,segurança,Gasto com segurança em Várzea Grande,179765.08,2025-12-26,Guarda Municipal,licitação
327,Mato Grosso,Pontes e Lacerda,saúde,Gasto com saúde em Pontes e Lacerda,677443.66,2025-04-08,Hospital Municipal,convênio
328,Mato Grosso,Sinop,educação,Gasto com educação em Sinop,68471.23,2025-05-14,Creche,contrato direto
329,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,121676.44,2024-01-31,Prefeitura,parceria
330,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,97904.39,2024-12-19,Secretaria de Administração,licitação
331,Mato Grosso,Nova Mutum,saúde,Gasto com saúde em Nova Mutum,21322.35,2024-05-29,Secretaria de Saúde,convênio
332,Mato Grosso,Rondonópolis,administração,Gasto com administração em Rondonópolis,139959.32,2025-03-17,Prefeitura,convênio
333,Mato Grosso,Cáceres,educação,Gasto com educação em Cáceres,407702.74,2024-11-08,Secretaria de Educação,convênio
334,Mato Grosso,Sinop,segurança,Gasto com segurança em Sinop,590227.04,2024-03-06,Guarda Municipal,licitação
335,Mato Grosso,Diamantino,administração,Gasto com administração em Diamantino,180208.15,2024-02-13,Prefeitura,contrato direto
336,Mato Grosso,Tangará da Serra,administração,Gasto com administração em Tangará da Serra,196487.98,2025-03-11,Prefeitura,contrato direto
337,Mato Grosso,Cuiabá,administração,Gasto com administração em Cuiabá,64884.51,2025-01-22,Prefeitura,convênio
338,Mato Grosso,Tangará da Serra,saúde,Gasto com saúde em Tangará da Serra,149299.82,2025-07-27,Hospital Municipal,convênio
339,Mato Grosso,Campo Verde,administração,Gasto com administração em Campo Verde,99354.14,2025-02-20,Prefeitura,convênio
340,Mato Grosso,Rondonópolis,segurança,Gasto com segurança em Rondonópolis,87615.58,2025-07-14,Polícia Militar,parceria
341,Mato Grosso,Nova Mutum,educação,Gasto com educação em Nova Mutum,498475.62,2025-05-27,Escola Municipal,parceria
342,Mato Grosso,Alta Floresta,saúde,Gasto com saúde em Alta Floresta,767707.4,2025-02-06,Secretaria de Saúde,parceria
343,Mato Grosso,Sinop,saúde,Gasto com saúde em Sinop,762424.04,2025-12-08,UBS Central,contrato direto
344,Mato Grosso,Rondonópolis,saúde,Gasto com saúde em Rondonópolis,76851.05,2025-04-29,UBS Central,parceria
345,Mato Grosso,Sinop,infraestrutura,Gasto com infraestrutura em Sinop,1566424.16,2024-09-09,Departamento de Viação,licitação
